encoding performance (r)	ROI	subject	hemisphere	features	run
0.13459789912972753	LOC	sub-rid000012	rh	agents	1
0.09188815114438989	pSTS	sub-rid000012	rh	agents	1
0.065170010930895	PPC	sub-rid000012	rh	agents	1
0.04280396272637482	TPJ	sub-rid000012	rh	agents	1
-0.015491255125075884	AIP	sub-rid000012	rh	agents	1
0.00867673311286955	SM	sub-rid000012	rh	agents	1
0.04827581788199331	vPM	sub-rid000012	rh	agents	1
0.01029497005735678	V1	sub-rid000012	rh	actions	1
0.03123785077592142	FFC	sub-rid000012	rh	actions	1
0.0744645812036812	PHG	sub-rid000012	rh	actions	1
0.07356720524051796	LOC	sub-rid000012	rh	actions	1
0.08075128083324266	pSTS	sub-rid000012	rh	actions	1
0.03868422572359306	PPC	sub-rid000012	rh	actions	1
0.025660323833233415	TPJ	sub-rid000012	rh	actions	1
0.10835969935907325	AIP	sub-rid000012	rh	actions	1
0.047704169014931	SM	sub-rid000012	rh	actions	1
0.014914157783019312	vPM	sub-rid000012	rh	actions	1
0.10505177129159878	V1	sub-rid000012	rh	moten	1
-0.05706489273831851	FFC	sub-rid000012	rh	moten	1
0.005565697776139988	PHG	sub-rid000012	rh	moten	1
0.010703969722113231	LOC	sub-rid000012	rh	moten	1
-0.010004299246498876	pSTS	sub-rid000012	rh	moten	1
0.1250924390147886	PPC	sub-rid000012	rh	moten	1
-4.440140363477439e-05	TPJ	sub-rid000012	rh	moten	1
-0.0037223605924022606	AIP	sub-rid000012	rh	moten	1
0.00465101814984074	SM	sub-rid000012	rh	moten	1
0.012762271992578024	vPM	sub-rid000012	rh	moten	1
0.009504085697820517	V1	sub-rid000012	rh	bg	2
0.06677765769104228	FFC	sub-rid000012	rh	bg	2
0.07131854266143123	PHG	sub-rid000012	rh	bg	2
0.05743654668201233	LOC	sub-rid000012	rh	bg	2
0.046306836485861806	pSTS	sub-rid000012	rh	bg	2
0.07035740789395259	PPC	sub-rid000012	rh	bg	2
0.03954753550094005	TPJ	sub-rid000012	rh	bg	2
0.08117255431848315	AIP	sub-rid000012	rh	bg	2
0.015543360677706099	SM	sub-rid000012	rh	bg	2
0.06936959349325891	vPM	sub-rid000012	rh	bg	2
-0.013723182852267453	V1	sub-rid000012	rh	agents	2
0.15022894565481693	FFC	sub-rid000012	rh	agents	2
0.027291991613010932	PHG	sub-rid000012	rh	agents	2
0.1345866973992205	LOC	sub-rid000012	rh	agents	2
0.08508767981058178	pSTS	sub-rid000012	rh	agents	2
0.029539365704216045	PPC	sub-rid000012	rh	agents	2
0.023779020253911706	TPJ	sub-rid000012	rh	agents	2
0.03999576602908901	AIP	sub-rid000012	rh	agents	2
0.013556592218219797	SM	sub-rid000012	rh	agents	2
0.04953969431962504	vPM	sub-rid000012	rh	agents	2
0.009224647987844536	V1	sub-rid000012	rh	actions	2
0.05441363249220948	FFC	sub-rid000012	rh	actions	2
0.10309327068149715	PHG	sub-rid000012	rh	actions	2
0.040567810873602596	LOC	sub-rid000012	rh	actions	2
0.03036406202217987	pSTS	sub-rid000012	rh	actions	2
-0.00316578694154753	PPC	sub-rid000012	rh	actions	2
0.013759522597584633	TPJ	sub-rid000012	rh	actions	2
0.07925306381009874	AIP	sub-rid000012	rh	actions	2
0.02554155132025577	SM	sub-rid000012	rh	actions	2
-0.00216143487679845	vPM	sub-rid000012	rh	actions	2
0.06582408855772356	V1	sub-rid000012	rh	moten	2
0.010335456473983737	FFC	sub-rid000012	rh	moten	2
0.04073803927852115	PHG	sub-rid000012	rh	moten	2
-0.01059191602863776	LOC	sub-rid000012	rh	moten	2
-0.002822588604913252	pSTS	sub-rid000012	rh	moten	2
0.05564976530226013	PPC	sub-rid000012	rh	moten	2
0.017579170288325344	TPJ	sub-rid000012	rh	moten	2
0.02322538613894207	AIP	sub-rid000012	rh	moten	2
0.011851845656289937	SM	sub-rid000012	rh	moten	2
0.0014753538357438968	vPM	sub-rid000012	rh	moten	2
0.036470633656653345	V1	sub-rid000012	rh	bg	3
0.14137759576156636	FFC	sub-rid000012	rh	bg	3
0.09025853946464742	PHG	sub-rid000012	rh	bg	3
0.11787780059577058	LOC	sub-rid000012	rh	bg	3
0.03095490184504241	pSTS	sub-rid000012	rh	bg	3
0.05777857094239373	PPC	sub-rid000012	rh	bg	3
0.015644709748141354	TPJ	sub-rid000012	rh	bg	3
0.04174184803727688	AIP	sub-rid000012	rh	bg	3
0.008725028942810357	SM	sub-rid000012	rh	bg	3
0.021656024602349815	vPM	sub-rid000012	rh	bg	3
0.011948783535315387	V1	sub-rid000012	rh	agents	3
0.18568279881687236	FFC	sub-rid000012	rh	agents	3
0.03608128335536629	PHG	sub-rid000012	rh	agents	3
0.27472467636458586	LOC	sub-rid000012	rh	agents	3
0.1226232779936658	pSTS	sub-rid000012	rh	agents	3
0.032940200489871924	PPC	sub-rid000012	rh	agents	3
0.04800628885775854	TPJ	sub-rid000012	rh	agents	3
0.03563040312002591	AIP	sub-rid000012	rh	agents	3
0.033036704893254304	SM	sub-rid000012	rh	agents	3
0.05662945588976664	vPM	sub-rid000012	rh	agents	3
-0.02338413665357693	V1	sub-rid000012	rh	actions	3
0.008829907107331638	FFC	sub-rid000012	rh	actions	3
-0.007326755131854203	PHG	sub-rid000012	rh	actions	3
0.14344789348485243	LOC	sub-rid000012	rh	actions	3
0.05469639028343076	pSTS	sub-rid000012	rh	actions	3
0.009763056653195455	PPC	sub-rid000012	rh	actions	3
0.023387643012373064	TPJ	sub-rid000012	rh	actions	3
0.10891411255031368	AIP	sub-rid000012	rh	actions	3
0.062313236476784314	SM	sub-rid000012	rh	actions	3
0.030931084488619524	vPM	sub-rid000012	rh	actions	3
0.10339378730819371	V1	sub-rid000012	rh	moten	3
0.009138543030141071	FFC	sub-rid000012	rh	moten	3
0.01521776465443669	PHG	sub-rid000012	rh	moten	3
0.024111447935495103	LOC	sub-rid000012	rh	moten	3
-0.018302178487323947	pSTS	sub-rid000012	rh	moten	3
0.05821353259236661	PPC	sub-rid000012	rh	moten	3
-0.011653867912871667	TPJ	sub-rid000012	rh	moten	3
0.03605604640028193	AIP	sub-rid000012	rh	moten	3
0.0280202443697632	SM	sub-rid000012	rh	moten	3
0.001984159176936373	vPM	sub-rid000012	rh	moten	3
0.0413443943166954	V1	sub-rid000012	rh	bg	4
0.06670166512867581	FFC	sub-rid000012	rh	bg	4
0.07614842466583094	PHG	sub-rid000012	rh	bg	4
0.06752094456960768	LOC	sub-rid000012	rh	bg	4
0.018347531224606514	pSTS	sub-rid000012	rh	bg	4
0.07779627181175094	PPC	sub-rid000012	rh	bg	4
0.025479408956242327	TPJ	sub-rid000012	rh	bg	4
0.02855733788753579	AIP	sub-rid000012	rh	bg	4
0.01656390488144065	SM	sub-rid000012	rh	bg	4
0.011260065400553236	vPM	sub-rid000012	rh	bg	4
-0.02494769307958803	V1	sub-rid000012	rh	agents	4
0.16651985229353677	FFC	sub-rid000012	rh	agents	4
-0.039358506527445145	PHG	sub-rid000012	rh	agents	4
0.11775268171055632	LOC	sub-rid000012	rh	agents	4
0.06454588743305528	pSTS	sub-rid000012	rh	agents	4
0.0032344301841503967	PPC	sub-rid000012	rh	agents	4
0.017795572516784538	TPJ	sub-rid000012	rh	agents	4
0.01919994357629581	AIP	sub-rid000012	rh	agents	4
0.026867456510181027	SM	sub-rid000012	rh	agents	4
0.019138738003491737	vPM	sub-rid000012	rh	agents	4
0.013098370969998942	V1	sub-rid000012	rh	actions	4
0.07309925336345	FFC	sub-rid000012	rh	actions	4
0.083549319844443	PHG	sub-rid000012	rh	actions	4
0.07108409726025815	LOC	sub-rid000012	rh	actions	4
0.04265682260267481	pSTS	sub-rid000012	rh	actions	4
-0.0015239302339702563	PPC	sub-rid000012	rh	actions	4
0.007552202005314967	TPJ	sub-rid000012	rh	actions	4
0.08650111424913785	AIP	sub-rid000012	rh	actions	4
0.024253779804437058	SM	sub-rid000012	rh	actions	4
0.024598861759365816	vPM	sub-rid000012	rh	actions	4
0.06674609494120583	V1	sub-rid000012	rh	moten	4
0.016705024542099118	FFC	sub-rid000012	rh	moten	4
0.04245922029371928	PHG	sub-rid000012	rh	moten	4
0.03918627466160327	LOC	sub-rid000012	rh	moten	4
0.027607377622538596	pSTS	sub-rid000012	rh	moten	4
0.05390417309481747	PPC	sub-rid000012	rh	moten	4
0.015658938875916774	TPJ	sub-rid000012	rh	moten	4
0.007969234685425082	AIP	sub-rid000012	rh	moten	4
0.008701300357724876	SM	sub-rid000012	rh	moten	4
0.020219572081049294	vPM	sub-rid000012	rh	moten	4
0.006309370702338751	V1	sub-rid000014	lh	bg	1
0.08426613742330219	FFC	sub-rid000014	lh	bg	1
0.0059166282323901585	PHG	sub-rid000014	lh	bg	1
0.03630655398811686	LOC	sub-rid000014	lh	bg	1
-0.005036376544212974	pSTS	sub-rid000014	lh	bg	1
0.10681536022063999	PPC	sub-rid000014	lh	bg	1
-0.0019351272792235722	TPJ	sub-rid000014	lh	bg	1
-0.021633405986691955	AIP	sub-rid000014	lh	bg	1
-0.006368227216176805	SM	sub-rid000014	lh	bg	1
-0.012919781527844384	vPM	sub-rid000014	lh	bg	1
-0.023258942027130504	V1	sub-rid000014	lh	agents	1
0.16462237713127081	FFC	sub-rid000014	lh	agents	1
0.018899913161745913	PHG	sub-rid000014	lh	agents	1
0.11707169192360606	LOC	sub-rid000014	lh	agents	1
0.061336733199692066	pSTS	sub-rid000014	lh	agents	1
0.04415980216322405	PPC	sub-rid000014	lh	agents	1
0.047491856690528564	TPJ	sub-rid000014	lh	agents	1
0.009667306254363718	AIP	sub-rid000014	lh	agents	1
0.0035067016381888083	SM	sub-rid000014	lh	agents	1
0.020697482506840885	vPM	sub-rid000014	lh	agents	1
0.0461962953059699	V1	sub-rid000014	lh	actions	1
0.03376384679879018	FFC	sub-rid000014	lh	actions	1
0.02538968104895671	PHG	sub-rid000014	lh	actions	1
0.083055483735908	LOC	sub-rid000014	lh	actions	1
0.024217201588136693	pSTS	sub-rid000014	lh	actions	1
0.04325605831009756	PPC	sub-rid000014	lh	actions	1
0.011678411540755888	TPJ	sub-rid000014	lh	actions	1
0.11305276248048744	AIP	sub-rid000014	lh	actions	1
0.05981959277071493	SM	sub-rid000014	lh	actions	1
0.04895826214765077	vPM	sub-rid000014	lh	actions	1
0.07882770866316664	V1	sub-rid000014	lh	moten	1
-0.09436843721640993	FFC	sub-rid000014	lh	moten	1
-0.0443420514522746	PHG	sub-rid000014	lh	moten	1
0.0008379005075424347	LOC	sub-rid000014	lh	moten	1
-0.00915788081514324	pSTS	sub-rid000014	lh	moten	1
0.06338480397293902	PPC	sub-rid000014	lh	moten	1
0.022741639485123772	TPJ	sub-rid000014	lh	moten	1
0.01754564268611891	AIP	sub-rid000014	lh	moten	1
-0.005409912379542723	SM	sub-rid000014	lh	moten	1
-0.010772783375155302	vPM	sub-rid000014	lh	moten	1
0.04638102827809507	V1	sub-rid000014	lh	bg	2
0.10510341614741998	FFC	sub-rid000014	lh	bg	2
0.05368577703282224	PHG	sub-rid000014	lh	bg	2
0.04637551747943255	LOC	sub-rid000014	lh	bg	2
0.002716691042553252	pSTS	sub-rid000014	lh	bg	2
0.054827639975465484	PPC	sub-rid000014	lh	bg	2
0.009228255923090442	TPJ	sub-rid000014	lh	bg	2
0.04175662440272874	AIP	sub-rid000014	lh	bg	2
0.0008227704049927283	SM	sub-rid000014	lh	bg	2
0.025411698459295924	vPM	sub-rid000014	lh	bg	2
-0.002729288906322578	V1	sub-rid000014	lh	agents	2
0.11584553270995696	FFC	sub-rid000014	lh	agents	2
0.030438709738434596	PHG	sub-rid000014	lh	agents	2
0.08393557299359995	LOC	sub-rid000014	lh	agents	2
0.035331412251508335	pSTS	sub-rid000014	lh	agents	2
0.020826800081289804	PPC	sub-rid000014	lh	agents	2
-0.010660726813439922	TPJ	sub-rid000014	lh	agents	2
0.030067546740389473	AIP	sub-rid000014	lh	agents	2
0.015532597755476621	SM	sub-rid000014	lh	agents	2
0.0273919256393648	vPM	sub-rid000014	lh	agents	2
-0.014802821335211448	V1	sub-rid000014	lh	actions	2
0.10620284529466241	FFC	sub-rid000014	lh	actions	2
0.05152471047522003	PHG	sub-rid000014	lh	actions	2
0.11162856753773825	LOC	sub-rid000014	lh	actions	2
0.045460299582113214	pSTS	sub-rid000014	lh	actions	2
0.01362329335386377	PPC	sub-rid000014	lh	actions	2
0.013605992581139719	TPJ	sub-rid000014	lh	actions	2
0.09875106457254651	AIP	sub-rid000014	lh	actions	2
0.025154920288413984	SM	sub-rid000014	lh	actions	2
0.05713468841323837	vPM	sub-rid000014	lh	actions	2
0.07474683323034398	V1	sub-rid000014	lh	moten	2
0.02782657973776713	FFC	sub-rid000014	lh	moten	2
0.04463565962872714	PHG	sub-rid000014	lh	moten	2
-0.0008788429752356657	LOC	sub-rid000014	lh	moten	2
0.012905216190568752	pSTS	sub-rid000014	lh	moten	2
0.07308811614211946	PPC	sub-rid000014	lh	moten	2
0.001991070174560201	TPJ	sub-rid000014	lh	moten	2
-0.0036743940584456954	AIP	sub-rid000014	lh	moten	2
0.02387194562558932	SM	sub-rid000014	lh	moten	2
-0.014546444995938232	vPM	sub-rid000014	lh	moten	2
0.013673211007590384	V1	sub-rid000014	lh	bg	3
0.15033439453283637	FFC	sub-rid000014	lh	bg	3
0.04998627574800425	PHG	sub-rid000014	lh	bg	3
0.09893847108798344	LOC	sub-rid000014	lh	bg	3
0.022736070233212634	pSTS	sub-rid000014	lh	bg	3
0.07033394017637566	PPC	sub-rid000014	lh	bg	3
0.004476981999830424	TPJ	sub-rid000014	lh	bg	3
0.03719778466441166	AIP	sub-rid000014	lh	bg	3
0.01603327513245947	SM	sub-rid000014	lh	bg	3
0.026180966734682443	vPM	sub-rid000014	lh	bg	3
-0.009348960667637185	V1	sub-rid000014	lh	agents	3
0.14152668778301847	FFC	sub-rid000014	lh	agents	3
0.039307998880455365	PHG	sub-rid000014	lh	agents	3
0.22047087957787195	LOC	sub-rid000014	lh	agents	3
0.05089054616885272	pSTS	sub-rid000014	lh	agents	3
0.05441363701481167	PPC	sub-rid000014	lh	agents	3
0.036167210211113916	TPJ	sub-rid000014	lh	agents	3
0.04256163402814917	AIP	sub-rid000014	lh	agents	3
0.018863629674867616	SM	sub-rid000014	lh	agents	3
0.012065566148774971	vPM	sub-rid000014	lh	agents	3
0.02150814050067117	V1	sub-rid000014	lh	actions	3
0.03695089763752063	FFC	sub-rid000014	lh	actions	3
0.053618256377241644	PHG	sub-rid000014	lh	actions	3
0.09448544454087929	LOC	sub-rid000014	lh	actions	3
0.02844707451815692	pSTS	sub-rid000014	lh	actions	3
0.036025686563177665	PPC	sub-rid000014	lh	actions	3
0.016588810038123916	TPJ	sub-rid000014	lh	actions	3
0.09988393002073831	AIP	sub-rid000014	lh	actions	3
0.04874928105299725	SM	sub-rid000014	lh	actions	3
0.013308242750853034	vPM	sub-rid000014	lh	actions	3
0.0830101315001412	V1	sub-rid000014	lh	moten	3
-0.004921317443675825	FFC	sub-rid000014	lh	moten	3
-0.0021719482672913864	PHG	sub-rid000014	lh	moten	3
0.005556498209283008	LOC	sub-rid000014	lh	moten	3
-0.006832922557082133	pSTS	sub-rid000014	lh	moten	3
0.03380861906161708	PPC	sub-rid000014	lh	moten	3
-0.014636556950844539	TPJ	sub-rid000014	lh	moten	3
0.03825079681139956	AIP	sub-rid000014	lh	moten	3
0.00014846950534148882	SM	sub-rid000014	lh	moten	3
0.047434792701720394	vPM	sub-rid000014	lh	moten	3
0.03542002168955517	V1	sub-rid000014	lh	bg	4
0.08745651564582772	FFC	sub-rid000014	lh	bg	4
0.03306501459927084	PHG	sub-rid000014	lh	bg	4
0.09919413254571434	LOC	sub-rid000014	lh	bg	4
0.01614839894274797	pSTS	sub-rid000014	lh	bg	4
0.052370368121477454	PPC	sub-rid000014	lh	bg	4
0.00829979135435347	TPJ	sub-rid000014	lh	bg	4
0.03360999837678842	AIP	sub-rid000014	lh	bg	4
0.00600658082163911	SM	sub-rid000014	lh	bg	4
0.027221535088583118	vPM	sub-rid000014	lh	bg	4
-0.015248990769821027	V1	sub-rid000014	lh	agents	4
0.12287155783543831	FFC	sub-rid000014	lh	agents	4
-0.038200891013056446	PHG	sub-rid000014	lh	agents	4
0.16258996366656073	LOC	sub-rid000014	lh	agents	4
0.04522361924926114	pSTS	sub-rid000014	lh	agents	4
0.007646956237317634	PPC	sub-rid000014	lh	agents	4
0.005106333825869203	TPJ	sub-rid000014	lh	agents	4
0.06764961671151032	AIP	sub-rid000014	lh	agents	4
0.02346663627800609	SM	sub-rid000014	lh	agents	4
0.028757644316558417	vPM	sub-rid000014	lh	agents	4
-0.0029834284309163983	V1	sub-rid000014	lh	actions	4
0.0325372869417352	FFC	sub-rid000014	lh	actions	4
0.027524390551762836	PHG	sub-rid000014	lh	actions	4
0.09182311588530497	LOC	sub-rid000014	lh	actions	4
0.0522560709052743	pSTS	sub-rid000014	lh	actions	4
-0.033019452148989395	PPC	sub-rid000014	lh	actions	4
0.028325879839129178	TPJ	sub-rid000014	lh	actions	4
0.07485613801970643	AIP	sub-rid000014	lh	actions	4
0.023023361546361903	SM	sub-rid000014	lh	actions	4
0.02323949090311674	vPM	sub-rid000014	lh	actions	4
0.07838424458784483	V1	sub-rid000014	lh	moten	4
0.03820182766982454	FFC	sub-rid000014	lh	moten	4
0.03502023193929021	PHG	sub-rid000014	lh	moten	4
0.05160284904312626	LOC	sub-rid000014	lh	moten	4
-0.0016339873875799318	pSTS	sub-rid000014	lh	moten	4
0.06045092996091266	PPC	sub-rid000014	lh	moten	4
0.0015415243603387524	TPJ	sub-rid000014	lh	moten	4
0.006155577175339276	AIP	sub-rid000014	lh	moten	4
0.011179282280434202	SM	sub-rid000014	lh	moten	4
0.011229282350991741	vPM	sub-rid000014	lh	moten	4
0.00922087835706815	V1	sub-rid000014	rh	bg	1
0.052491643426557336	FFC	sub-rid000014	rh	bg	1
0.008354335243219633	PHG	sub-rid000014	rh	bg	1
0.04937943157431889	LOC	sub-rid000014	rh	bg	1
0.0011628287623771318	pSTS	sub-rid000014	rh	bg	1
0.08195802567546101	PPC	sub-rid000014	rh	bg	1
0.01861809576539268	TPJ	sub-rid000014	rh	bg	1
0.004797951770929002	AIP	sub-rid000014	rh	bg	1
-0.006123472859749241	SM	sub-rid000014	rh	bg	1
5.026717999170209e-05	vPM	sub-rid000014	rh	bg	1
-0.0052544324640854	V1	sub-rid000014	rh	agents	1
0.19056749803504708	FFC	sub-rid000014	rh	agents	1
0.030806367465222993	PHG	sub-rid000014	rh	agents	1
0.13128900246501335	LOC	sub-rid000014	rh	agents	1
0.07405121650958862	pSTS	sub-rid000014	rh	agents	1
0.048302545896208034	PPC	sub-rid000014	rh	agents	1
0.029296667145005284	TPJ	sub-rid000014	rh	agents	1
-0.015667763950474464	AIP	sub-rid000014	rh	agents	1
-0.010939504293295514	SM	sub-rid000014	rh	agents	1
0.02894429265437662	vPM	sub-rid000014	rh	agents	1
0.023055721648121825	V1	sub-rid000014	rh	actions	1
0.011139635703362469	FFC	sub-rid000014	rh	actions	1
0.04771224311441662	PHG	sub-rid000014	rh	actions	1
0.08263418676733972	LOC	sub-rid000014	rh	actions	1
0.03734017360157662	pSTS	sub-rid000014	rh	actions	1
0.021826723573227503	PPC	sub-rid000014	rh	actions	1
-0.0036457499523550345	TPJ	sub-rid000014	rh	actions	1
0.11349461747390317	AIP	sub-rid000014	rh	actions	1
0.058078372945185815	SM	sub-rid000014	rh	actions	1
0.003365546095336462	vPM	sub-rid000014	rh	actions	1
0.08377569717124188	V1	sub-rid000014	rh	moten	1
-0.08650847433143229	FFC	sub-rid000014	rh	moten	1
-0.05288419627228423	PHG	sub-rid000014	rh	moten	1
-0.007842819353597477	LOC	sub-rid000014	rh	moten	1
0.010430717871162096	pSTS	sub-rid000014	rh	moten	1
0.06120600625749141	PPC	sub-rid000014	rh	moten	1
0.0005111215819731331	TPJ	sub-rid000014	rh	moten	1
0.018142859816126306	AIP	sub-rid000014	rh	moten	1
0.014915108502351348	SM	sub-rid000014	rh	moten	1
-0.018079296671878336	vPM	sub-rid000014	rh	moten	1
0.02818896624713109	V1	sub-rid000014	rh	bg	2
0.1013953214065363	FFC	sub-rid000014	rh	bg	2
0.06518070303010223	PHG	sub-rid000014	rh	bg	2
0.06760580660780376	LOC	sub-rid000014	rh	bg	2
0.01692301976726167	pSTS	sub-rid000014	rh	bg	2
0.06453302069919918	PPC	sub-rid000014	rh	bg	2
0.020128345896918837	TPJ	sub-rid000014	rh	bg	2
0.04144599719183051	AIP	sub-rid000014	rh	bg	2
0.005350490818712645	SM	sub-rid000014	rh	bg	2
0.01411464103795375	vPM	sub-rid000014	rh	bg	2
-0.011520348813558031	V1	sub-rid000014	rh	agents	2
0.14616362516972004	FFC	sub-rid000014	rh	agents	2
0.012961519279050503	PHG	sub-rid000014	rh	agents	2
0.12795768322333526	LOC	sub-rid000014	rh	agents	2
0.07478683504642317	pSTS	sub-rid000014	rh	agents	2
0.0052921319101417365	PPC	sub-rid000014	rh	agents	2
0.019360401857520783	TPJ	sub-rid000014	rh	agents	2
0.014735830175347594	AIP	sub-rid000014	rh	agents	2
0.01868795140198982	SM	sub-rid000014	rh	agents	2
0.026211943384917405	vPM	sub-rid000014	rh	agents	2
-0.0028495430876050586	V1	sub-rid000014	rh	actions	2
0.09264793708176253	FFC	sub-rid000014	rh	actions	2
0.10212023780212108	PHG	sub-rid000014	rh	actions	2
0.1295761965955208	LOC	sub-rid000014	rh	actions	2
0.03764054678680179	pSTS	sub-rid000014	rh	actions	2
0.021557630611024444	PPC	sub-rid000014	rh	actions	2
0.022696376674509463	TPJ	sub-rid000014	rh	actions	2
0.1281847416268324	AIP	sub-rid000014	rh	actions	2
0.029987014194158376	SM	sub-rid000014	rh	actions	2
0.032393067195613204	vPM	sub-rid000014	rh	actions	2
0.061504719534473236	V1	sub-rid000014	rh	moten	2
0.003164367553348971	FFC	sub-rid000014	rh	moten	2
0.03648196944901857	PHG	sub-rid000014	rh	moten	2
-0.009468572365851004	LOC	sub-rid000014	rh	moten	2
0.018333960495545483	pSTS	sub-rid000014	rh	moten	2
0.038498431091129805	PPC	sub-rid000014	rh	moten	2
0.02530992026507742	TPJ	sub-rid000014	rh	moten	2
0.01626599368756209	AIP	sub-rid000014	rh	moten	2
0.031127075924925553	SM	sub-rid000014	rh	moten	2
0.023334739457939315	vPM	sub-rid000014	rh	moten	2
0.01419476986572626	V1	sub-rid000014	rh	bg	3
0.16058981336703124	FFC	sub-rid000014	rh	bg	3
0.06462304438164745	PHG	sub-rid000014	rh	bg	3
0.12757941534362022	LOC	sub-rid000014	rh	bg	3
0.029230668367387216	pSTS	sub-rid000014	rh	bg	3
0.0694787767260086	PPC	sub-rid000014	rh	bg	3
0.024843839496276453	TPJ	sub-rid000014	rh	bg	3
0.06908973910410869	AIP	sub-rid000014	rh	bg	3
0.012707838061384244	SM	sub-rid000014	rh	bg	3
0.03225412515082526	vPM	sub-rid000014	rh	bg	3
-0.0007440637772766751	V1	sub-rid000014	rh	agents	3
0.17634676325022675	FFC	sub-rid000014	rh	agents	3
0.03481174996682592	PHG	sub-rid000014	rh	agents	3
0.26050535363679495	LOC	sub-rid000014	rh	agents	3
0.09737489296902721	pSTS	sub-rid000014	rh	agents	3
0.01616229561152821	PPC	sub-rid000014	rh	agents	3
0.022974602924283844	TPJ	sub-rid000014	rh	agents	3
0.028724210519757532	AIP	sub-rid000014	rh	agents	3
0.012139479639831996	SM	sub-rid000014	rh	agents	3
0.02703066251545253	vPM	sub-rid000014	rh	agents	3
0.0004244610270149566	V1	sub-rid000014	rh	actions	3
0.04212144064925789	FFC	sub-rid000014	rh	actions	3
0.06048095402473015	PHG	sub-rid000014	rh	actions	3
0.1492110242263357	LOC	sub-rid000014	rh	actions	3
0.04298662779834731	pSTS	sub-rid000014	rh	actions	3
0.04030204793033214	PPC	sub-rid000014	rh	actions	3
0.020935820775269582	TPJ	sub-rid000014	rh	actions	3
0.09914731623775445	AIP	sub-rid000014	rh	actions	3
0.05274716751177879	SM	sub-rid000014	rh	actions	3
0.0056886278273094535	vPM	sub-rid000014	rh	actions	3
0.09458429089581641	V1	sub-rid000014	rh	moten	3
-0.017538182205368815	FFC	sub-rid000014	rh	moten	3
0.007610106097726042	PHG	sub-rid000014	rh	moten	3
-0.0014487051347524618	LOC	sub-rid000014	rh	moten	3
-0.0034499351476644357	pSTS	sub-rid000014	rh	moten	3
0.004493123299129586	PPC	sub-rid000014	rh	moten	3
0.008796542738994533	TPJ	sub-rid000014	rh	moten	3
0.025292484729882218	AIP	sub-rid000014	rh	moten	3
-0.004073306012877984	SM	sub-rid000014	rh	moten	3
0.03352919665097921	vPM	sub-rid000014	rh	moten	3
0.016465883270054927	V1	sub-rid000014	rh	bg	4
0.07681970784532106	FFC	sub-rid000014	rh	bg	4
0.039767474650372656	PHG	sub-rid000014	rh	bg	4
0.07790070896022254	LOC	sub-rid000014	rh	bg	4
0.021145088112929703	pSTS	sub-rid000014	rh	bg	4
0.05194780202805902	PPC	sub-rid000014	rh	bg	4
0.02516663077757462	TPJ	sub-rid000014	rh	bg	4
0.04575791216420329	AIP	sub-rid000014	rh	bg	4
0.0166858593573	SM	sub-rid000014	rh	bg	4
0.0520244354420378	vPM	sub-rid000014	rh	bg	4
-0.012778001138611229	V1	sub-rid000014	rh	agents	4
0.14118884772506135	FFC	sub-rid000014	rh	agents	4
-0.039012174928982	PHG	sub-rid000014	rh	agents	4
0.13516364624468957	LOC	sub-rid000014	rh	agents	4
0.054416549778097616	pSTS	sub-rid000014	rh	agents	4
0.014462760877064981	PPC	sub-rid000014	rh	agents	4
0.016022522459664998	TPJ	sub-rid000014	rh	agents	4
0.018672924677857812	AIP	sub-rid000014	rh	agents	4
0.010540980165052343	SM	sub-rid000014	rh	agents	4
-0.008194027430621953	vPM	sub-rid000014	rh	agents	4
-0.009525145920786689	V1	sub-rid000014	rh	actions	4
0.059225196707627346	FFC	sub-rid000014	rh	actions	4
0.038169775283907206	PHG	sub-rid000014	rh	actions	4
0.10695244174109816	LOC	sub-rid000014	rh	actions	4
0.06179635491998707	pSTS	sub-rid000014	rh	actions	4
-0.00906643831027634	PPC	sub-rid000014	rh	actions	4
0.028670318085564684	TPJ	sub-rid000014	rh	actions	4
0.08066503543469451	AIP	sub-rid000014	rh	actions	4
0.02543569787015902	SM	sub-rid000014	rh	actions	4
0.03200086146424432	vPM	sub-rid000014	rh	actions	4
0.08153684470120287	V1	sub-rid000014	rh	moten	4
0.02550764827485961	FFC	sub-rid000014	rh	moten	4
0.04602763956679744	PHG	sub-rid000014	rh	moten	4
0.040145060873513785	LOC	sub-rid000014	rh	moten	4
-0.022495596624318593	pSTS	sub-rid000014	rh	moten	4
0.07162431283892753	PPC	sub-rid000014	rh	moten	4
-0.024962899628711722	TPJ	sub-rid000014	rh	moten	4
-0.031841076439631966	AIP	sub-rid000014	rh	moten	4
0.00283434550352401	SM	sub-rid000014	rh	moten	4
-0.023340387688528925	vPM	sub-rid000014	rh	moten	4
0.0340897536666853	V1	sub-rid000017	lh	bg	1
0.04009191939082784	FFC	sub-rid000017	lh	bg	1
0.07351423879033435	PHG	sub-rid000017	lh	bg	1
0.026631201191913284	LOC	sub-rid000017	lh	bg	1
-0.01968124669516982	pSTS	sub-rid000017	lh	bg	1
0.06977608284920628	PPC	sub-rid000017	lh	bg	1
0.03341164131221698	TPJ	sub-rid000017	lh	bg	1
-0.01664475718174039	AIP	sub-rid000017	lh	bg	1
-0.00585278474699653	SM	sub-rid000017	lh	bg	1
-0.009108625668332457	vPM	sub-rid000017	lh	bg	1
-0.02958048353685769	V1	sub-rid000017	lh	agents	1
